ValidAphiaID,valid_name,valid_authority,kingdom,phylum,CLASS,order,family,genus,rank,FRS_Common Name,LmaxFB,Lmin,LWRa,LWRb,LWRSource,SensFC1,DEMPEL,Loo,K,Winfinity,tmax,tm,M,Lm,Temperature,maximum.length,Ecotype,common.name,Order,Group,MaxL
126088,Lumpenus,"Reinhardt, 1836",Animalia,Chordata,Actinopteri,Perciformes,Stichaeidae,Lumpenus,Genus,NA,50,0,0.0164,2.09,Mean_Species,Other,Demersal,46.44062693,0.19427219,988.4524787,15.30880355,3.828758,0.320470897,26.07680749,10.58399387,45,Demersal,Snakeblenny,Perciformes,Other,45
154675,Lumpenus lampretaeformis,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Perciformes,Stichaeidae,Lumpenus,Species,Snakeblenny,50,4.1,0.0164,2.09,FishBase,Other,Demersal,46.44062693,0.19427219,988.4524787,15.30880355,3.828758,0.320470897,26.07680749,10.58399387,45,Demersal,Snakeblenny,Perciformes,Other,45
127101,Lycenchelys sarsii,"(Collett, 1871)",Animalia,Chordata,Actinopteri,Perciformes,Zoarcidae,Lycenchelys,Species,Sar's wolf eel,20,1.66,0.0001,4.1,MS-S,Other,Demersal,43.41991165,0.247033254,658.3456853,11.18346425,2.926060734,0.462673348,23.31579859,13.67314888,19,Bathydemersal,Sar's wolf eel,Perciformes,Other,19
126104,Lycodes,"Reinhardt, 1831",Animalia,Chordata,Actinopteri,Perciformes,Zoarcidae,Lycodes,Genus,NA,52,0,0.007183317,2.67,Mean_Species,Other,Demersal,57.03641214,0.225203914,1256.583432,11.70887029,3.228227798,0.438983768,30.15508047,9.762037863,42,Demersal,Eelpout,Perciformes,Other,42
274100,Lycodes gracilis,"Sars, 1867",Animalia,Chordata,Actinopteri,Perciformes,Zoarcidae,Lycodes,Species,Eelpout,28,1.82,0.04,2.25,MS-S,Other,Demersal,56.64034455,0.225692027,1216.402807,11.71970092,3.229544522,0.437323774,30.05757121,9.341776906,27,Demersal,Eelpout,Perciformes,Other,27
127118,Lycodes vahlii,"Reinhardt, 1831",Animalia,Chordata,Actinopteri,Perciformes,Zoarcidae,Lycodes,Species,INCORRECT DISTRIBUTION,52,0,0.00129,3.09,FB_Baysian_(Sub)family-body shape,Other,Demersal,57.43247972,0.2247158,1296.764056,11.69803966,3.226911073,0.440643762,30.25258972,10.18229882,57,Bathydemersal,Vahl's eelpout,Perciformes,Other,57
126356,Macroparalepis affinis,"Ege, 1933",Animalia,Chordata,Actinopteri,Aulopiformes,Paralepididae,Macroparalepis,Species,Macroparalepis affine,55,2.25,0.00324,3.08,FB_Baysian_(Sub)family-body shape,Other,Pelagic,23.10341333,0.59904822,73.24824092,4.473815881,1.316700025,1.006509349,13.44051952,13.55849016,19,Bathypelagic,Macroparalepis affine,Aulopiformes,Other,19
126222,Macroramphosus,"Lacepède, 1803",Animalia,Chordata,Actinopteri,Syngnathiformes,Centriscidae,Macroramphosus,Genus,NA,20,0,0.0087,2.83,Mean_Species,Other,Demersal,16.96592711,0.528600717,26.41166849,4.898465908,1.377381658,0.942424623,9.610450607,16.67793433,27,Demersal,Longspine snipefish,Syngnathiformes,Other,27
127378,Macroramphosus scolopax,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Syngnathiformes,Centriscidae,Macroramphosus,Species,Longspine snipefish,20,2.3,0.0087,2.83,FishBase,Other,Demersal,16.96592711,0.528600717,26.41166849,4.898465908,1.377381658,0.942424623,9.610450607,16.67793433,27,Demersal,Longspine snipefish,Syngnathiformes,Other,27
125471,Macrouridae,"Bonaparte, 1831",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,0,Family,NA,110,0,0.002623926,3.0666,Mean_Species,Other,Demersal,47.1863193,0.425735575,994.6212461,19.97594196,5.629633946,0.458472095,29.14133,15.03770787,42.42857143,Benthopelagic,Grenadiers,Gadiformes,Gadiformes,79
126472,Macrourus berglax,"Lacepède, 1801",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Macrourus,Species,Rough-head grenadier,110,2.52,0.012,2.93,FishBase,FC1,Demersal,80.57338842,0.084646586,3454.707064,35.49710172,10.36509141,0.147311364,46.0527176,11.35431481,66,Benthopelagic,Rough-head grenadier,Gadiformes,Gadiformes,66
126359,Magnisudis atlantica,"(Krøyer, 1868)",Animalia,Chordata,Actinopteri,Aulopiformes,Paralepididae,Magnisudis,Species,Duckbill baracudina,56,2.26,0.00324,3.08,FB_Baysian_(Sub)family-body shape,Other,Pelagic,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56
272392,Malacocephalus laevis,"(Lowe, 1843)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Malacocephalus,Species,Softhead rat tail,60,2.38,0.00411,2.8716,MS-S,Other,Demersal,51.19674323,0.165442341,834.1100553,20.84235937,5.900143448,0.268193661,31.01452553,13.11999846,79,Bathydemersal,Softhead rat tail,Gadiformes,Gadiformes,79
127297,Margrethia obtusirostra,"Jespersen & Tåning, 1919",Animalia,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Margrethia,Species,Bighead portholefish,8.3,1.69,0.01122,3.04,FB_Baysian_Body shape,Other,Pelagic,13.91044324,0.614789683,18.97807762,4.249806138,1.250946448,1.037042866,8.692957952,8.838878553,4,Bathypelagic,Bighead portholefish,Stomiiformes,Other,4
127312,Maurolicus muelleri,"(Gmelin, 1789)",Animalia,Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Maurolicus,Species,Pearlside,8,1.6,0.00164,3.961,FishBase,Other,Pelagic,6.641879369,0.819730123,2.168174166,3.213052627,0.932204336,1.375661495,4.503243115,6.255773853,11,Bathypelagic,Pearlside,Stomiiformes,Other,11
126437,Melanogrammus aeglefinus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Melanogrammus,Species,Haddock,112,4.5,0.0074,3.06,FishBase,Other,Demersal,68.30008895,0.238768679,2838.542083,12.86928836,2.587949667,0.35426502,35.10394082,8.673701491,87,Demersal,Haddock,Gadiformes,Gadiformes,87
126483,Melanonus zugmayeri,"Norman, 1930",Animalia,Chordata,Actinopteri,Gadiformes,Melanonidae,Melanonus,Species,Arrowtail,28,2.1,0.00389,3.12,FB_Baysian_Body shape,Other,Pelagic,53.46387612,0.216515962,1173.399158,12.95609051,3.699968765,0.37387168,30.64003068,12.53136436,21,Bathypelagic,Arrowtail,Gadiformes,Gadiformes,21
127359,Melanostomias bartonbeani,"Parr, 1927",Animalia,Chordata,Actinopteri,Stomiiformes,Stomiidae,Melanostomias,Species,Scaleless black dragonfish,26.2,2.04,0.00389,3.12,FB_Baysian_Body shape,Other,Pelagic,23.53975671,0.423800313,85.86945688,6.273550591,1.825042802,0.668768087,14.26973939,7.239542332,26,Bathypelagic,Scaleless black dragonfish,Stomiiformes,Other,26
126438,Merlangius merlangus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Merlangius,Species,Whiting,70,3.4,0.0059,3.08,FishBase,Other,Demersal,44.33877533,0.292296097,800.183293,9.665445892,2.094891194,0.471925194,23.8411333,8.952892406,80,Benthopelagic,Whiting,Gadiformes,Gadiformes,80
125473,Merlucciidae,"Rafinesque, 1815",Animalia,Chordata,Actinopteri,Gadiformes,Merlucciidae,0,Family,NA,140,0,0.0046,3.12,Mean_Species,Other,Demersal,81.17182429,0.140354938,3684.457335,12.36453723,3.235970422,0.319423286,33.96894896,13.77911769,130,Demersal,Hake,Gadiformes,Gadiformes,130
126484,Merluccius merluccius,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Species,Hake,140,1.7,0.0046,3.12,FishBase,FC1,Demersal,81.17182429,0.140354938,3684.457335,12.36453723,3.235970422,0.319423286,33.96894896,13.77911769,130,Demersal,Hake,Gadiformes,Gadiformes,130
127201,Micrenophrys lilljeborgii,"(Collett, 1875)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Micrenophrys,Species,Norway bullhead,7.4,1.2,0.00661,3.17,FB_Baysian_(Sub)family-body shape,Other,Demersal,25.38502199,0.233773611,176.4066223,9.932882231,3.053365897,0.411419884,14.52441227,9.909149647,10,Demersal,Norway bullhead,Scorpaeniformes,Scorpaeniformes,10
126129,Microchirus,"Bonaparte, 1833",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Microchirus,Genus,NA,40,0,0.01105173,3.03,Mean_Species,Other,Demersal,28.08405045,0.301498551,249.8052242,13.84946784,3.047058732,0.350376829,17.93591838,13.09135769,23.5,Demersal,Soles,Pleuronectiformes,Pleuronectiformes,23.5
274299,Microchirus azevia,"(de Brito Capello, 1867)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Microchirus,Species,Sole,40,1.24,0.01,3.07,FishBase,Other,Demersal,33.59462251,0.262460861,401.9558782,16.28659648,3.666144907,0.297917973,21.81348949,13.19141356,33,Demersal,Soles,Pleuronectiformes,Pleuronectiformes,33
274300,Microchirus boscanion,"(Chabanaud, 1926)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Microchirus,Species,Lusitanian sole,20,1.11,0.0112,3.03,FishBase,Other,Demersal,29.10891556,0.295755609,254.5128315,13.70430016,2.99184187,0.347813631,18.24135678,13.67531613,17,Demersal,Lusitanian sole,Pleuronectiformes,Pleuronectiformes,17
274302,Microchirus ocellatus,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Microchirus,Species,Foureyed sole,20,1.11,0.018,2.9,FishBase,Other,Demersal,29.10891556,0.295755609,254.5128315,13.70430016,2.99184187,0.347813631,18.24135678,13.67531613,15,Demersal,Foureyed sole,Pleuronectiformes,Pleuronectiformes,15
274304,Microchirus variegatus,"(Donovan, 1808)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Microchirus,Species,Thickback sole,35,1.5,0.0074,3.12,FishBase,Other,Demersal,20.52374817,0.352022123,88.23935554,11.70267456,2.538406282,0.40796208,13.44747046,11.82338493,29,Demersal,Thickback sole,Pleuronectiformes,Pleuronectiformes,29
126439,Micromesistius poutassou,"(Risso, 1827)",Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Micromesistius,Species,Blue whiting,50,1.8,0.0041,3.15,FishBase,Other,Pelagic,35.87069793,0.28268919,350.9686714,12.05687036,3.036645905,0.413755423,23.43814133,12.15022769,47,Bathypelagic,Blue whiting,Gadiformes,Gadiformes,47
127140,Microstomus kitt,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Microstomus,Species,Lemon sole,65,1.9,0.0083,3.08,FishBase,Other,Demersal,38.55072953,0.214216577,994.1470524,26.74626023,6.559481013,0.22617592,26.54519621,10.13174795,63,Demersal,Lemon sole,Pleuronectiformes,Pleuronectiformes,63
127405,Mola mola,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Tetraodontiformes,Molidae,Mola,Species,Ocean sunfish,333,3.88,0.0454,3.05,FishBase,FC1,Other,284.194256,0.201868185,219673.3469,14.32197063,4.45899786,0.349905513,133.5537652,20.34606531,100,Pelagic,Ocean sunfish,Tetraodontiformes,Other,100
126459,Molva dypterygia,"(Pennant, 1784)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Molva,Species,Blue ling,155,2.6,0.00191,3.149,FishBase,FC1,Demersal,137.6495022,0.131493924,13984.72619,20.36722806,6.337971721,0.22853843,74.57834146,8.962669349,125,Demersal,Blue ling,Gadiformes,Gadiformes,125
126460,Molva macrophthalma,"(Rafinesque, 1810)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Molva,Species,Spanish ling,108,2.65,0.0009,3.24,FishBase,FC1,Demersal,109.5878433,0.141816001,10953.75363,19.40487812,6.196209864,0.259288605,62.36041238,9.440113749,132,Demersal,Spanish ling,Gadiformes,Gadiformes,132
126461,Molva molva,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Molva,Species,Ling,200,2.2,0.004,3.07,FishBase,FC1,Demersal,147.3996641,0.118577201,38544.01032,24.01753965,8.002003866,0.233142838,84.11644476,9.127989782,155,Demersal,Ling,Gadiformes,Gadiformes,155
127155,Monochirus hispidus,"Rafinesque, 1814",Animalia,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Monochirus,Species,Whiskered sole,20,1.07,0.01439,3.16,FishBase,Other,Demersal,13.31470025,0.41441244,33.30828603,8.144525388,1.644916962,0.567346752,7.883555465,14.22955059,23,Demersal,Whiskered sole,Pleuronectiformes,Pleuronectiformes,23
275922,Monolene microstoma,"Cadenat, 1937",Animalia,Chordata,Actinopteri,Pleuronectiformes,Bothidae,Monolene,Species,Smallmouth moonflounder,20.1,2.1,0.00759,3.09,FB_Baysian_(Sub)family-body shape,Other,Demersal,23.84068289,0.383990088,109.4370503,7.861501519,1.676756646,0.570175858,12.11581109,15.30968111,16,Demersal,Smallmouth moonflounder,Pleuronectiformes,Pleuronectiformes,16
126497,Mora moro,"(Risso, 1810)",Animalia,Chordata,Actinopteri,Gadiformes,Moridae,Mora,Species,Mora,80,2.54,0.0044,3.22,FishBase,FC1,Other,61.17935044,0.128607919,1897.060012,20.20674573,6.147091329,0.234053034,35.81462169,10.13325824,68,Bathypelagic,Mora,Gadiformes,Gadiformes,68
125474,Moridae,"Moreau, 1881",Animalia,Chordata,Actinopteri,Gadiformes,Moridae,0,Family,NA,90,0,0.00326975,3.149,Mean_Species,Other,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126983,Mugil cephalus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Mugilidae,Mugil,Species,Flathead (grey) mullet,100,2.09,0.0148,2.95,FishBase,Other,Demersal,59.69639333,0.247450922,2061.674576,14.9483407,3.852972252,0.328870344,34.68686389,19.28253569,54,Benthopelagic,Flathead (grey) mullet,Perciformes,Other,54
125546,Mugilidae,"Jarocki, 1822",Animalia,Chordata,Actinopteri,Perciformes,Mugilidae,0,Family,NA,100,0,0.010958288,2.995,Mean_Species,Other,Demersal,51.10004488,0.230113885,1730.140623,11.84941788,3.186665217,0.371256297,27.50688587,17.78493881,61.25,Benthopelagic,mullet,Perciformes,Other,61.25
125547,Mullidae,"Rafinesque, 1815",Animalia,Chordata,Actinopteri,Perciformes,Mullidae,0,Family,NA,40,0,0.008394641,3.135,Mean_Species,Other,Demersal,31.07467737,0.280739344,300.1669405,8.09192923,1.258647026,0.456524368,16.10696988,18.4911093,55,Demersal,mullet,Perciformes,Other,40
126034,Mullus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Mullidae,Mullus,Genus,NA,40,0,0.008394639,3.135,Mean_Species,Other,Demersal,31.07467737,0.280739344,300.1669405,8.09192923,1.258647026,0.456524368,16.10696988,18.4911093,55,Demersal,mullet,Perciformes,Other,40
293632,Mullus barbatus barbatus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Mullidae,Mullus,Species,Red mullet,33.2,0.84,0.0087,3.11,FishBase,Other,Demersal,31.07467737,0.280739344,300.1669405,8.09192923,1.258647026,0.456524368,16.10696988,18.4911093,55,Demersal,Red mullet,Perciformes,Other,33
126986,Mullus surmuletus,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Perciformes,Mullidae,Mullus,Species,Striped red mullet,40,0.9,0.0081,3.16,FishBase,Other,Demersal,31.07467737,0.280739344,300.1669405,8.09192923,1.258647026,0.456524368,16.10696988,18.4911093,55,Demersal,Striped red mullet,Perciformes,Other,55
126303,Muraena helena,"Linnaeus, 1758",Animalia,Chordata,Actinopteri,Anguilliformes,Muraenidae,Muraena,Species,Mediterranean moray,150,8.72,0.0022,2.98,FishBase,Other,Demersal,158.6496417,0.092601991,24974.73553,22.55117415,6.998938686,0.178146958,73.49007281,14.19076111,115,Demersal,Mediterranean moray,Anguilliformes,Other,115
105732,Mustelus,"Linck, 1790",Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,Genus,NA,200,0,0.004242642,2.945,Mean_Species,FC1,Demersal,136.3031092,0.145966057,15156.25122,17.7457575,6.266740838,0.21473449,81.28943199,17.4961873,168.5,Demersal,Starry smooth hound,Carcharhiniformes,Elasmobranchii,186
105821,Mustelus asterias,"Cloquet, 1819",Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,Species,Starry smooth hound,140,30,0.0018,3.13,FishBase,FC1,Demersal,115.3178514,0.167521014,7946.855731,15.30067121,5.417310179,0.240176521,71.08821574,15.19655224,151,Demersal,Starry smooth hound,Carcharhiniformes,Elasmobranchii,151
105822,Mustelus mustelus,"(Linnaeus, 1758)",Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,Species,Smooth hound,200,34.5,0.01,2.76,FishBase,FC1,Demersal,157.2883669,0.1244111,22365.6467,20.19084379,7.116171497,0.189292458,91.49064823,19.79582236,186,Demersal,Smooth hound,Carcharhiniformes,Elasmobranchii,186
125498,Myctophidae,"Gill, 1893",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,0,Family,NA,10.3,0,0.007762067,3.047058824,Mean_Species,Other,Pelagic,11.46883888,0.991565501,70.16302941,3.884840671,1.109419755,1.819640693,7.846632399,17.00876285,10.575,Bathypelagic,Lanternfishes,Myctophiformes,Other,10.575
125829,Myctophum,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Myctophum,Genus,NA,11,0,0.00804,3,Mean_Species,Other,Pelagic,9.147623388,0.36844404,7.16565263,5.365765762,1.654024524,0.896842537,5.285615749,13.80887656,14,Bathypelagic,Spotted lanternfish,Myctophiformes,Other,14
126627,Myctophum punctatum,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Myctophum,Species,Spotted lanternfish,11,1.51,0.00804,3,FishBase,Other,Pelagic,9.147623388,0.36844404,7.16565263,5.365765762,1.654024524,0.896842537,5.285615749,13.80887656,14,Bathypelagic,Spotted lanternfish,Myctophiformes,Other,14
105860,Myliobatis aquila,"(Linnaeus, 1758)",Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Species,Common eagle ray,183,41.7,0.04997,2.4589,FishBase/MS-S,FC1,Demersal,109.4838982,0.147357792,5322.3465,14.46361665,5.236695085,0.281172069,57.10482155,18.01699551,187,Benthopelagic,Common eagle ray,Myliobatiformes,Elasmobranchii,187
254529,Myoxocephalus quadricornis,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Myoxocephalus,Species,Four-horn sculpin,60,1.68,0.0229,2.952,FishBase,Other,Demersal,36.70566012,0.268835416,468.8551097,9.523257327,2.886659707,0.43751825,20.59390022,11.33009122,21,Demersal,Four-horn sculpin,Scorpaeniformes,Scorpaeniformes,21
127202,Myoxocephalus scorpioides,"(Fabricius, 1780)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Myoxocephalus,Species,Arctic sculpin,22,1.47,0.00661,3.17,FB_Baysian_(Sub)family-body shape,Other,Demersal,39.3025915,0.269705816,564.3656816,9.603591157,2.907022406,0.434181388,21.96025655,11.44221301,27,Demersal,Arctic sculpin,Scorpaeniformes,Scorpaeniformes,27
127203,Myoxocephalus scorpius,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Scorpaeniformes,Cottidae,Myoxocephalus,Species,Bullrout,60,2,0.0141,3.05,FishBase,Other,Demersal,24.57436102,0.412404185,129.8396177,6.79825658,2.018186298,0.627966973,14.67744581,9.870557682,35,Demersal,Bullrout,Scorpaeniformes,Scorpaeniformes,35
101170,Myxine glutinosa,"Linnaeus, 1758",Animalia,Chordata,Myxini,Myxiniformes,Myxinidae,Myxine,Species,Hagfish,80,2.5,0.0003,3.4,MS-S,Other,Demersal,93.40017188,0.148906901,5780.724111,17.69957656,6.17734846,0.256751681,54.30540958,13.29509982,79,Demersal,Hagfish,Myxiniformes,Other,79
125893,Nansenia,"Jordan & Evermann, 1896",Animalia,Chordata,Actinopteri,Osmeriformes,Microstomatidae,Nansenia,Genus,NA,11.2,0,0.00389,3.12,Mean_Species,Other,Pelagic,19.87093983,0.519249046,60.56972746,6.159839161,2.036391784,0.88383161,13.52569688,12.4113074,13,Pelagic,Pencil smelts,Osmeriformes,Other,13
126729,Nansenia tenera,"Kawaguchi & Butler, 1984",Animalia,Chordata,Actinopteri,Osmeriformes,Microstomatidae,Nansenia,Species,Pencil Smelt,11.2,4.2,0.00389,3.12,FB_Baysian_Body shape,Other,Pelagic,19.87093983,0.519249046,60.56972746,6.159839161,2.036391784,0.88383161,13.52569688,12.4113074,13,Pelagic,Pencil smelts,Osmeriformes,Other,13
126811,Naucrates ductor,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Perciformes,Carangidae,Naucrates,Species,Pilotfish,70,1.12,0.0147,3.04,FishBase,Other,Demersal,38.76772007,2.051430325,371.4248025,2.561032893,0.614697832,2.874539377,22.98185003,21.6667182,31,Demersal,Pilotfish,Perciformes,Other,31
126306,Nemichthys scolopaceus,"Richardson, 1848",Animalia,Chordata,Actinopteri,Anguilliformes,Nemichthyidae,Nemichthys,Species,Slender snipe eel,130,7.93,0.00102,3.06,FB_Baysian_Body shape,Other,Pelagic,103.3089935,0.199521435,4564.349943,13.06754014,3.94883026,0.311219849,54.58435767,5.732025973,114,Bathypelagic,Slender snipe eel,Anguilliformes,Other,114
398306,Neoraja iberica,"Stehmann, Séret, Costa & Baro, 2008",Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Neoraja,Species,Iberian pygmy skate,32.7,6,0.00295,3.21,FB_Baysian_(Sub)family-body shape,Other,Demersal,104.3380965,0.140703815,6417.451776,15.87432149,7.81621934,0.254206491,69.10121897,14.06143674,35,Bathydemersal,Iberian pygmy skate,Rajiformes,Elasmobranchii,35
127383,Nerophis lumbriciformis,"(Jenyns, 1835)",Animalia,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Nerophis,Species,Worm pipefish,15,2.19,0.0002,2.749,Modelled_Genus,Other,Demersal,17.111355,0.943527515,8.769720481,4.011032326,0.911328004,1.007535678,10.18855864,14.25436187,13,Demersal,Worm pipefish,Syngnathiformes,Other,13
127385,Nerophis ophidion,"(Linnaeus, 1758)",Animalia,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Nerophis,Species,Straight-nosed pipefish,29,2.53,0.0002,2.749,FishBase,Other,Demersal,16.05902096,0.92544018,6.583101837,4.125470034,0.935379007,0.952714328,9.812528176,10.87257023,40,Demersal,Straight-nosed pipefish,Syngnathiformes,Other,40
126865,Nesiarchus nasutus,"Johnson, 1862",Animalia,Chordata,Actinopteri,Perciformes,Gempylidae,Nesiarchus,Species,Black gemfish,130,2.26,0.00398,3.11,FB_Baysian_(Sub)family-body shape,Other,Demersal,52.0019582,0.276192504,1046.394165,12.18934701,2.940901329,0.422597733,28.53905158,17.00630775,75,Benthopelagic,Black gemfish,Perciformes,Other,75
126292,Nessorhamphus ingolfianus,"(Schmidt, 1912)",Animalia,Chordata,Actinopteri,Anguilliformes,Derichthyidae,Nessorhamphus,Species,Duckbill oceanic eel,59.8,6.85,0.00102,3.06,FB_Baysian_Body shape,Other,Pelagic,76.68788782,0.18596533,2535.509802,12.85846315,3.863098583,0.325239852,39.4728063,11.84452303,46,Bathypelagic,Duckbill oceanic eel,Anguilliformes,Other,46
126308,Nettastoma melanurum,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Anguilliformes,Nettastomatidae,Nettastoma,Species,Blackfin scorcerer,77.3,7.15,0.00081,3.02,FB_Baysian_(Sub)family-body shape,Other,Demersal,72.99330569,0.206294456,2009.118565,12.11337341,3.610208409,0.34301195,38.53892681,9.819161636,60,Bathydemersal,Blackfin scorcerer,Anguilliformes,Other,60
125754,Nezumia,"Jordan, 1904 ",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Nezumia,Genus,na,40,0,0.002170096,3.117667,Mean_Species,Other,Demersal,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,11,Benthopelagic,Rattails,Gadiformes,Gadiformes,11
126473,Nezumia aequalis,"(Günther, 1878)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Nezumia,Species,Common Atlantic Grenadier,36,1.75,0.00376,3,FishBase,Other,Demersal,40.27811877,0.165908203,441.9449094,19.93211823,5.669518513,0.281442964,24.64925094,13.42564032,49,Benthopelagic,Common Atlantic Grenadier,Gadiformes,Gadiformes,49
183289,Nezumia bairdii,"(Goode & Bean, 1877)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Nezumia,Species,INCORRECT DISTRIBUTION,40,0,0.00302,3.12,FB_Baysian_(Sub)family-body shape,Other,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126475,Nezumia sclerorhynchus,"(Valenciennes, 1838)",Animalia,Chordata,Actinopteri,Gadiformes,Macrouridae,Nezumia,Species,Roughtip grenadier,36,2.16,0.0009,3.233,FishBase,Other,Pelagic,31.54520041,0.151636563,246.9743119,20.07951353,5.779697547,0.280405771,19.22989756,14.72805574,18,Bathypelagic,Roughtip grenadier,Gadiformes,Gadiformes,18
125501,Notacanthidae,"Rafinesque, 1810",Animalia,Chordata,Actinopteri,Notacanthiformes,Notacanthidae,0,Family,NA,26,0,0.001106345,3.06,Mean_Species,Other,Pelagic,33.7236805,0.346738912,327.8308349,7.622939544,2.223921258,0.616344558,18.8154381,16.50669439,35,Bathypelagic,Shortfin spiny eel,Notacanthiformes,Other,35
126642,Notacanthus bonaparte,"Risso, 1840",Animalia,Chordata,Actinopteri,Notacanthiformes,Notacanthidae,Notacanthus,Species,Shortfin spiny eel,26,1.88,0.0012,3.06,FishBase,Other,Pelagic,33.7236805,0.346738912,327.8308349,7.622939544,2.223921258,0.616344558,18.8154381,16.50669439,35,Bathypelagic,Shortfin spiny eel,Notacanthiformes,Other,35
125831,Notoscopelus,"Günther, 1864",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Notoscopelus,Genus,NA,10.6,0,0.01161034,3,Mean_Species,Other,Pelagic,24.97865234,2.028049158,411.0415687,5.878644224,1.137615738,1.627238776,20.98252884,25.3208835,15,Pelagic,Lanternfishes,Myctophiformes,Other,15
158915,Notoscopelus elongatus,"(Costa, 1844)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Notoscopelus,Species,Lanternfish,10.6,1.62,0.01348,3,FishBase,Other,Pelagic,12.87974394,0.501086626,32.13950067,5.017502918,1.587333664,1.047953493,8.222195753,9.022456253,5,Pelagic,Lanternfishes,Myctophiformes,Other,5
272728,Notoscopelus kroyeri,"(Malm, 1861)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Notoscopelus,Species,Lancet fish,14.3,1.72,0.01,3,FishBase,Other,Pelagic,15.02841935,0.363782213,43.01653748,6.078447002,1.951249081,0.832581178,8.96831006,10.87018806,17,Pelagic,Lancet fish,Myctophiformes,Other,17
126316,Ophichthus rufus,"(Rafinesque, 1810)",Animalia,Chordata,Actinopteri,Anguilliformes,Ophichthidae,Ophichthus,Species,Rufus snake-eel,60,6.86,0.00151,2.91,FB_Baysian_(Sub)family-body shape,Other,Demersal,79.07844913,0.202880832,2356.073325,12.46392975,3.732984112,0.329266989,42.03962657,7.766333962,55,Demersal,Rufus snake-eel,Anguilliformes,Other,55
